session_key,date,time,category,flag,lap_number,message
9133,2023-07-23,14:38:39,Flag,DOUBLE YELLOW,70.0,DOUBLE YELLOW IN TRACK SECTOR 10
9133,2023-07-23,14:38:47,Flag,CLEAR,69.0,CLEAR IN TRACK SECTOR 10
9133,2023-07-23,14:38:47,Flag,CLEAR,70.0,CLEAR IN TRACK SECTOR 10
9133,2023-07-23,14:39:02,Flag,BLUE,69.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:39:01
9133,2023-07-23,14:39:02,Flag,BLUE,70.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:39:01
9133,2023-07-23,14:39:18,Flag,BLUE,69.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:39:17
9133,2023-07-23,14:39:18,Flag,BLUE,70.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:39:17
9133,2023-07-23,14:39:25,CarEvent,,69.0,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 6
9133,2023-07-23,14:39:25,CarEvent,,70.0,CAR 2 (SAR) SPUN AND CONTINUED AT TURN 6
9133,2023-07-23,14:40:22,Flag,BLUE,70.0,WAVED BLUE FLAG FOR CAR 3 (RIC) TIMED AT 16:40:21
9133,2023-07-23,14:41:14,Flag,CHEQUERED,70.0,CHEQUERED FLAG
9140,2023-07-29,14:22:16,Other,,1.0,DRS DISABLED IN ZONE 1
9140,2023-07-29,14:22:44,Other,,1.0,DRS ENABLED IN ZONE 1
9140,2023-07-29,14:27:34,Other,,1.0,PINK HEAD PADDING MATERIAL MUST BE USED
9140,2023-07-29,14:32:51,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 7
9140,2023-07-29,14:32:52,Other,,1.0,DRS DISABLED IN ZONE 1
9140,2023-07-29,14:33:11,Other,,1.0,DRS ENABLED IN ZONE 1
9140,2023-07-29,14:33:11,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 7
9140,2023-07-29,14:35:00,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9140,2023-07-29,14:40:00,Other,,1.0,PIT EXIT CLOSED
9140,2023-07-29,14:42:49,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 20
9140,2023-07-29,14:42:56,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 20
9140,2023-07-29,14:42:58,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 19
9140,2023-07-29,14:43:02,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 19
9140,2023-07-29,14:47:04,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 20
9140,2023-07-29,14:47:10,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 19
9140,2023-07-29,14:48:53,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 20
9140,2023-07-29,14:48:58,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 19
9140,2023-07-29,14:50:08,Other,,1.0,RISK OF RAIN FOR F1 SPRINT IS 100%
9140,2023-07-29,14:59:38,Other,,1.0,DELAYED START
9140,2023-07-29,15:00:24,Other,,1.0,AWNINGS MAY BE USED
9140,2023-07-29,15:01:42,Other,,1.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4
9140,2023-07-29,15:01:46,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 4
9140,2023-07-29,15:05:09,Other,,1.0,DELAYED START
9140,2023-07-29,15:06:35,Other,,1.0,LOW GRIP CONDITIONS
9140,2023-07-29,15:06:37,Drs,,1.0,DRS DISABLED
9140,2023-07-29,15:12:38,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 5
9140,2023-07-29,15:12:39,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 5
9140,2023-07-29,15:15:32,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 5
9140,2023-07-29,15:15:48,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 5
9140,2023-07-29,15:15:50,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 5
9140,2023-07-29,15:15:56,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 5
9140,2023-07-29,15:19:33,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 11
9140,2023-07-29,15:19:34,Other,,1.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 20
9140,2023-07-29,15:19:37,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 20
9140,2023-07-29,15:20:05,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 12
9140,2023-07-29,15:20:08,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 11
9140,2023-07-29,15:20:27,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 3
9140,2023-07-29,15:21:08,Other,,1.0,FORMATION LAP WILL START AT 17:35
9140,2023-07-29,15:21:28,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 12
9140,2023-07-29,15:21:34,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 11
9140,2023-07-29,15:21:46,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 2
9140,2023-07-29,15:22:01,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 11
9140,2023-07-29,15:24:02,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 4
9140,2023-07-29,15:25:06,Other,,1.0,FORMATION LAP WILL BE STARTED BEHIND THE SAFETY CAR ON WET-WEATHER TYRES
9140,2023-07-29,15:25:51,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 11
9140,2023-07-29,15:26:16,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 3
9140,2023-07-29,15:26:25,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 2
9140,2023-07-29,15:27:12,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 11
9140,2023-07-29,15:28:43,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 11
9140,2023-07-29,15:29:28,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 12
9140,2023-07-29,15:29:29,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 11
9140,2023-07-29,15:29:54,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 12
9140,2023-07-29,15:31:03,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 16
9140,2023-07-29,15:31:20,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 4
9140,2023-07-29,15:31:35,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 16
9140,2023-07-29,15:48:05,Other,,1.0,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE
9140,2023-07-29,15:50:38,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9140,2023-07-29,15:56:23,Other,,3.0,INCIDENT INVOLVING CAR 2 (SAR) NOTED - SPEEDING IN THE PIT LANE
9140,2023-07-29,15:56:40,Flag,YELLOW,3.0,YELLOW IN TRACK SECTOR 12
9140,2023-07-29,15:56:56,SafetyCar,,3.0,SAFETY CAR DEPLOYED
9140,2023-07-29,15:57:53,Other,,4.0,RECOVERY VEHICLE ON TRACK AT TURN 11
9140,2023-07-29,15:58:34,Other,,4.0,TURN 2 INCIDENT INVOLVING CARS 14 (ALO) AND 27 (HUL) NOTED - IMPEDING
9140,2023-07-29,16:00:13,Other,,4.0,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 14 (ALO) AND 27 (HUL) WILL BE INVESTIGATED AFTER THE SPRINT - IMPEDING
9140,2023-07-29,16:00:54,SafetyCar,,5.0,SAFETY CAR IN THIS LAP
9140,2023-07-29,16:01:04,Flag,CLEAR,5.0,CLEAR IN TRACK SECTOR 12
9140,2023-07-29,16:01:15,Other,,5.0,FIA STEWARDS: INCIDENT INVOLVING CAR 2 (SAR) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE
9140,2023-07-29,16:03:09,Flag,CLEAR,5.0,TRACK CLEAR
9140,2023-07-29,16:03:30,Flag,YELLOW,5.0,YELLOW IN TRACK SECTOR 20
9140,2023-07-29,16:03:42,Flag,CLEAR,6.0,CLEAR IN TRACK SECTOR 20
9140,2023-07-29,16:04:01,Other,,6.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 2 (SAR) - SPEEDING IN THE PIT LANE
9140,2023-07-29,16:05:48,Other,,7.0,TURN 15 INCIDENT INVOLVING CARS 11 (PER) AND 44 (HAM) NOTED - CAUSING A COLLISION
9140,2023-07-29,16:07:09,Flag,YELLOW,7.0,YELLOW IN TRACK SECTOR 15
9140,2023-07-29,16:07:16,Flag,CLEAR,7.0,CLEAR IN TRACK SECTOR 15
9140,2023-07-29,16:07:41,Other,,8.0,FIA STEWARDS: TURN 15 INCIDENT INVOLVING CARS 11 (PER) AND 44 (HAM) UNDER INVESTIGATION - CAUSING A COLLISION
9140,2023-07-29,16:10:45,Other,,9.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 44 (HAM) - CAUSING A COLLISION
9140,2023-07-29,16:15:35,Flag,CHEQUERED,11.0,CHEQUERED FLAG
9140,2023-07-29,16:15:50,Flag,YELLOW,11.0,YELLOW IN TRACK SECTOR 2
9140,2023-07-29,16:18:31,Flag,YELLOW,11.0,YELLOW IN TRACK SECTOR 11
9140,2023-07-29,16:18:48,Flag,CLEAR,11.0,CLEAR IN TRACK SECTOR 11
9140,2023-07-29,16:19:20,Flag,YELLOW,11.0,YELLOW IN TRACK SECTOR 16
9140,2023-07-29,16:20:58,Flag,YELLOW,11.0,YELLOW IN TRACK SECTOR 19
9140,2023-07-29,16:21:18,Flag,CLEAR,11.0,CLEAR IN TRACK SECTOR 19
9140,2023-07-29,16:21:46,Flag,CLEAR,11.0,CLEAR IN TRACK SECTOR 16
9140,2023-07-29,16:25:02,Flag,CLEAR,11.0,CLEAR IN TRACK SECTOR 2
9141,2023-07-30,12:06:58,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 5
9141,2023-07-30,12:06:58,Other,,1.0,DRS ENABLED IN ZONE 1
9141,2023-07-30,12:10:01,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9141,2023-07-30,12:20:01,Other,,1.0,PIT EXIT CLOSED
9141,2023-07-30,12:29:37,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 16
9141,2023-07-30,12:29:55,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 15
9141,2023-07-30,12:30:49,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 15
9141,2023-07-30,12:30:51,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 16
9141,2023-07-30,12:45:11,Other,,1.0,RISK OF RAIN FOR F1 RACE IS 40%
9141,2023-07-30,12:52:15,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 20
9141,2023-07-30,12:52:37,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 20
9141,2023-07-30,12:57:06,Drs,,1.0,DRS DISABLED
9141,2023-07-30,13:03:46,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9141,2023-07-30,13:06:31,Flag,YELLOW,2.0,YELLOW IN TRACK SECTOR 14
9141,2023-07-30,13:06:39,Flag,DOUBLE YELLOW,2.0,DOUBLE YELLOW IN TRACK SECTOR 14
9141,2023-07-30,13:06:41,Flag,YELLOW,2.0,YELLOW IN TRACK SECTOR 13
9141,2023-07-30,13:07:24,Drs,,2.0,DRS ENABLED
9141,2023-07-30,13:08:06,Flag,CLEAR,3.0,CLEAR IN TRACK SECTOR 13
9141,2023-07-30,13:08:06,Flag,CLEAR,3.0,CLEAR IN TRACK SECTOR 14
9141,2023-07-30,13:08:20,Flag,DOUBLE YELLOW,3.0,DOUBLE YELLOW IN TRACK SECTOR 2
9141,2023-07-30,13:08:21,Other,,3.0,DRS DISABLED IN ZONE 2
9141,2023-07-30,13:08:26,Flag,CLEAR,3.0,CLEAR IN TRACK SECTOR 2
9141,2023-07-30,13:08:26,Other,,3.0,DRS ENABLED IN ZONE 2
9141,2023-07-30,13:08:54,Other,,3.0,LAP 1 TURN 1 NOTED
9141,2023-07-30,13:09:29,Other,,4.0,FIA STEWARDS: LAP 1 TURN 1 REVIEWED NO FURTHER INVESTIGATION
9141,2023-07-30,13:13:35,Other,,6.0,CAR 20 (MAG) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 5 15:12:39 (PIT)
9141,2023-07-30,13:22:28,Other,,10.0,CAR 2 (SAR) TIME 2:07.068 DELETED - TRACK LIMITS AT TURN 9 LAP 9 15:20:28
9141,2023-07-30,13:23:16,Other,,11.0,CAR 27 (HUL) TIME 1:54.655 DELETED - TRACK LIMITS AT TURN 11 LAP 10 15:22:16
9141,2023-07-30,13:24:58,Other,,12.0,CAR 55 (SAI) TIME 1:53.893 DELETED - TRACK LIMITS AT TURN 4 LAP 10 15:21:46
9141,2023-07-30,13:28:26,Other,,14.0,BETWEEN TURN 4 AND 5 INCIDENT INVOLVING CAR 44 (HAM) NOTED - WEAVING ON STRAIGHT
9141,2023-07-30,13:30:17,Other,,15.0,FIA STEWARDS: BETWEEN TURN 4 AND 5 INCIDENT INVOLVING CAR 44 (HAM) REVIEWED NO FURTHER INVESTIGATION - WEAVING ON STRAIGHT
9141,2023-07-30,13:31:03,Other,,15.0,CAR 22 (TSU) TIME 1:52.504 DELETED - TRACK LIMITS AT TURN 9 LAP 13 15:27:51
9141,2023-07-30,13:33:47,Other,,16.0,CAR 22 (TSU) TIME 1:52.963 DELETED - TRACK LIMITS AT TURN 9 LAP 14 15:29:44
9141,2023-07-30,13:40:37,Other,,20.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12
9141,2023-07-30,13:40:39,Flag,CLEAR,20.0,CLEAR IN TRACK SECTOR 12
9141,2023-07-30,13:43:33,Other,,22.0,CAR 1 (VER) TIME 1:54.915 DELETED - TRACK LIMITS AT TURN 4 LAP 21 15:41:55
9141,2023-07-30,13:43:39,Other,,22.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 20
9141,2023-07-30,13:43:39,Flag,CLEAR,22.0,CLEAR IN TRACK SECTOR 20
9141,2023-07-30,13:44:44,Other,,22.0,CAR 55 (SAI) TIME 2:00.162 DELETED - TRACK LIMITS AT TURN 11 LAP 21 15:43:44
9141,2023-07-30,13:45:36,Other,,23.0,CAR 11 (PER) TIME 1:56.286 DELETED - TRACK LIMITS AT TURN 11 LAP 22 15:44:37
9141,2023-07-30,13:58:00,Other,,29.0,CAR 23 (ALB) TIME 1:52.076 DELETED - TRACK LIMITS AT TURN 9 LAP 28 15:56:43
9141,2023-07-30,14:07:20,Other,,34.0,CAR 2 (SAR) TIME 1:53.556 DELETED - TRACK LIMITS AT TURN 4 LAP 33 16:05:43
9141,2023-07-30,14:12:34,Other,,37.0,CAR 4 (NOR) TIME 1:52.433 DELETED - TRACK LIMITS AT TURN 4 LAP 36 16:10:59
9141,2023-07-30,14:13:11,Other,,37.0,CAR 2 (SAR) TIME 1:50.236 DELETED - TRACK LIMITS AT TURN 4 LAP 36 16:11:39
9141,2023-07-30,14:13:17,Flag,BLACK AND WHITE,37.0,BLACK AND WHITE FLAG FOR CAR 2 (SAR) - TRACK LIMITS
9141,2023-07-30,14:13:52,Other,,38.0,CAR 44 (HAM) TIME 1:51.428 DELETED - TRACK LIMITS AT TURN 9 LAP 37 16:12:51
9141,2023-07-30,14:16:07,Other,,39.0,CAR 3 (RIC) TIME 1:53.131 DELETED - TRACK LIMITS AT TURN 15 LAP 37 16:14:15
9141,2023-07-30,14:26:16,Flag,CHEQUERED,44.0,CHEQUERED FLAG
9141,2023-07-30,14:26:25,Flag,YELLOW,44.0,YELLOW IN TRACK SECTOR 2
9141,2023-07-30,14:26:26,Other,,44.0,DRS DISABLED IN ZONE 2
9141,2023-07-30,14:28:26,Flag,DOUBLE YELLOW,44.0,DOUBLE YELLOW IN TRACK SECTOR 16
9141,2023-07-30,14:29:32,Flag,CLEAR,44.0,CLEAR IN TRACK SECTOR 16
9141,2023-07-30,14:32:31,Other,,44.0,DRS ENABLED IN ZONE 2
9141,2023-07-30,14:32:31,Flag,CLEAR,44.0,CLEAR IN TRACK SECTOR 2
9149,2023-08-27,12:05:53,Other,,1.0,PINK HEAD PADDING MATERIAL MUST BE USED
9149,2023-08-27,12:10:01,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9149,2023-08-27,12:20:01,Other,,1.0,PIT EXIT CLOSED
9149,2023-08-27,12:21:01,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 11
9149,2023-08-27,12:21:04,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 11
9149,2023-08-27,12:21:21,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 11
9149,2023-08-27,12:21:33,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 11
9149,2023-08-27,12:45:06,Other,,1.0,RISK OF RAIN FOR F1 RACE IS 70%
9149,2023-08-27,12:57:05,Drs,,1.0,DRS DISABLED
9149,2023-08-27,13:03:05,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9149,2023-08-27,13:04:34,Other,,1.0,LOW GRIP CONDITIONS
9149,2023-08-27,13:07:16,Other,,3.0,PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) NOTED - IMPEDING
9149,2023-08-27,13:08:20,CarEvent,,4.0,CAR 16 (LEC) OFF TRACK AND CONTINUED AT TURN 11
9149,2023-08-27,13:09:36,Other,,5.0,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 20 (MAG) AND 40 (LAW) UNDER INVESTIGATION - IMPEDING
9149,2023-08-27,13:10:44,CarEvent,,5.0,CAR 23 (ALB) OFF TRACK AND CONTINUED AT TURN 11
9149,2023-08-27,13:11:36,Other,,6.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 40 (LAW) - IMPEDING
9149,2023-08-27,13:12:05,CarEvent,,6.0,CAR 10 (GAS) OFF TRACK AND CONTINUED AT TURN 3
9149,2023-08-27,13:12:48,Other,,7.0,CAR 10 (GAS) TIME 1:24.920 DELETED - TRACK LIMITS AT TURN 3 LAP 6 15:11:22
9149,2023-08-27,13:13:17,Flag,BLUE,7.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:13:17
9149,2023-08-27,13:14:34,Flag,BLUE,8.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:14:34
9149,2023-08-27,13:15:03,Flag,BLUE,8.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:15:03
9149,2023-08-27,13:15:18,Flag,BLUE,9.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:15:18
9149,2023-08-27,13:16:50,Flag,BLUE,10.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:16:49
9149,2023-08-27,13:17:54,Drs,,10.0,DRS ENABLED
9149,2023-08-27,13:23:14,Other,,14.0,INCIDENT INVOLVING CAR 10 (GAS) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE
9149,2023-08-27,13:25:25,Flag,YELLOW,16.0,YELLOW IN TRACK SECTOR 10
9149,2023-08-27,13:25:41,Flag,DOUBLE YELLOW,16.0,DOUBLE YELLOW IN TRACK SECTOR 10
9149,2023-08-27,13:25:43,Flag,YELLOW,16.0,YELLOW IN TRACK SECTOR 9
9149,2023-08-27,13:26:04,SafetyCar,,16.0,SAFETY CAR DEPLOYED
9149,2023-08-27,13:27:07,Other,,17.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 10 (GAS) - SPEEDING IN THE PIT LANE
9149,2023-08-27,13:28:08,Other,,17.0,RECOVERY VEHICLE ON TRACK AT TURN 8
9149,2023-08-27,13:33:03,Flag,CLEAR,20.0,CLEAR IN TRACK SECTOR 10
9149,2023-08-27,13:33:06,Flag,CLEAR,20.0,CLEAR IN TRACK SECTOR 9
9149,2023-08-27,13:34:57,SafetyCar,,21.0,SAFETY CAR IN THIS LAP
9149,2023-08-27,13:36:19,Flag,CLEAR,21.0,TRACK CLEAR
9149,2023-08-27,13:39:14,Drs,,24.0,DRS ENABLED
9149,2023-08-27,13:40:21,Other,,24.0,TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 23 (ALB) NOTED - MOVING UNDER BRAKING 
9149,2023-08-27,13:41:15,Flag,BLACK AND WHITE,25.0,BLACK AND WHITE FLAG FOR CAR 20 (MAG) - MOVING UNDER BRAKING 
9149,2023-08-27,13:43:02,Other,,27.0,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 31 (OCO) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK
9149,2023-08-27,13:45:41,Flag,BLACK AND WHITE,29.0,BLACK AND WHITE FLAG FOR CAR 22 (TSU) - FORCING ANOTHER DRIVER OFF THE TRACK
9149,2023-08-27,14:17:50,Other,,54.0,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 63 (RUS) NOTED - CAUSING A COLLISION
9149,2023-08-27,14:18:16,Other,,54.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 63 (RUS) UNDER INVESTIGATION - CAUSING A COLLISION
9149,2023-08-27,14:25:28,Flag,BLUE,60.0,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 16:25:27
9149,2023-08-27,14:25:41,Flag,BLUE,60.0,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 16:25:40
9149,2023-08-27,14:27:19,Flag,BLUE,62.0,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 16:27:19
9149,2023-08-27,14:27:30,Flag,BLUE,62.0,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:27:29
9149,2023-08-27,14:27:35,Drs,,62.0,DRS DISABLED
9149,2023-08-27,14:28:01,Flag,BLUE,62.0,WAVED BLUE FLAG FOR CAR 40 (LAW) TIMED AT 16:28:01
9149,2023-08-27,14:29:14,Other,,63.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - CAUSING A COLLISION
9149,2023-08-27,14:29:23,Flag,YELLOW,63.0,YELLOW IN TRACK SECTOR 2
9149,2023-08-27,14:29:30,Flag,CLEAR,63.0,CLEAR IN TRACK SECTOR 2
9149,2023-08-27,14:30:11,Flag,YELLOW,63.0,YELLOW IN TRACK SECTOR 2
9149,2023-08-27,14:30:21,Flag,DOUBLE YELLOW,63.0,DOUBLE YELLOW IN TRACK SECTOR 2
9149,2023-08-27,14:30:29,SafetyCar,,64.0,VIRTUAL SAFETY CAR DEPLOYED
9149,2023-08-27,14:31:16,Flag,RED,64.0,RED FLAG
9149,2023-08-27,14:31:16,Flag,CLEAR,64.0,CLEAR IN TRACK SECTOR 2
9149,2023-08-27,14:34:45,Other,,65.0,AWNINGS MAY BE USED
9149,2023-08-27,14:38:09,Other,,65.0,"ORDER FOR RESTART: 1, 14, 11, 10, 55, 44, 4, 63, 23, 81, 31, 22, 18, 27, 77, 40, 20 "
9149,2023-08-27,15:03:31,Other,,65.0,RACE WILL RESUME AT 17:14
9149,2023-08-27,15:05:32,Other,,65.0,USE OF INTERMEDIATE TYRES IS MANDATORY
9149,2023-08-27,15:07:08,Other,,65.0,RACE WILL RESUME AT 17:14 - ROLLING START PROCEDURE
9149,2023-08-27,15:09:49,Other,,65.0,THE SAFETY CAR WILL STAY OUT FOR 2 LAPS 
9149,2023-08-27,15:10:39,Flag,CLEAR,65.0,TRACK CLEAR
9149,2023-08-27,15:17:24,Other,,66.0,SAFETY CAR WILL ENTER PITS: ROLLING START PROCEDURE
9149,2023-08-27,15:19:36,Other,,67.0,INCIDENT INVOLVING CAR 11 (PER) NOTED - SPEEDING IN THE PIT LANE
9149,2023-08-27,15:19:45,Other,,67.0,FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE
9149,2023-08-27,15:20:00,Other,,67.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 11 (PER) - SPEEDING IN THE PIT LANE
9149,2023-08-27,15:20:59,Other,,68.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 14
9149,2023-08-27,15:21:40,Other,,68.0,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) NOTED - CAUSING A COLLISION
9149,2023-08-27,15:23:38,Flag,CLEAR,70.0,CLEAR IN TRACK SECTOR 14
9149,2023-08-27,15:23:53,Other,,70.0,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION
9149,2023-08-27,15:27:08,Flag,CHEQUERED,72.0,CHEQUERED FLAG
9149,2023-08-27,15:38:47,Other,,72.0,INCIDENT INVOLVING CAR 20 (MAG) NOTED - RESTART INFRINGEMENT 
9149,2023-08-27,15:39:11,Other,,72.0,FIA STEWARDS: INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - RESTART INFRINGEMENT 
9157,2023-09-03,12:02:18,Other,,1.0,PINK HEAD PADDING MATERIAL MUST BE USED
9157,2023-09-03,12:10:00,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9157,2023-09-03,12:20:00,Other,,1.0,PIT EXIT CLOSED
9157,2023-09-03,12:45:27,Other,,1.0,RISK OF RAIN FOR F1 RACE IS 0%
9157,2023-09-03,12:49:15,Other,,1.0,PIT LANE ENTRY CLOSED
9157,2023-09-03,12:49:19,Other,,1.0,PIT LANE ENTRY OPEN
9157,2023-09-03,12:57:04,Drs,,1.0,DRS DISABLED
9157,2023-09-03,13:03:08,Other,,1.0,ABORTED START
9157,2023-09-03,13:03:39,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 14
9157,2023-09-03,13:03:41,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 13
9157,2023-09-03,13:12:59,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 14
9157,2023-09-03,13:13:01,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 13
9157,2023-09-03,13:13:20,Other,,1.0,FORMATION LAP WILL START AT 15:20
9157,2023-09-03,13:23:23,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9157,2023-09-03,13:26:28,Drs,,3.0,DRS ENABLED
9157,2023-09-03,13:29:28,Other,,5.0,CAR 14 (ALO) TIME 1:27.546 DELETED - TRACK LIMITS AT TURN 10 LAP 3 15:27:31
9157,2023-09-03,13:31:29,Other,,6.0,CAR 4 (NOR) TIME 1:27.142 DELETED - TRACK LIMITS AT TURN 7 LAP 5 15:30:09
9157,2023-09-03,13:43:45,Other,,15.0,CAR 63 (RUS) TIME 1:27.285 DELETED - TRACK LIMITS AT TURN 2 LAP 14 15:42:27
9157,2023-09-03,13:43:49,Other,,15.0,CAR 11 (PER) TIME 1:27.451 DELETED - TRACK LIMITS AT TURN 2 LAP 14 15:42:27
9157,2023-09-03,13:53:44,Other,,21.0,TURN 2 INCIDENT INVOLVING CARS 63 (RUS) AND 31 (OCO) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
9157,2023-09-03,13:55:41,Other,,23.0,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 63 (RUS) AND 31 (OCO) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
