driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position,position_category
23,A ALBON,THA,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,14,0,0,0.0,8,no_points
23,A ALBON,THA,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,14,0,0,0.0,8,no_points
24,G ZHOU,CHN,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,16,0,0,0.0,11,no_points
24,G ZHOU,CHN,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,16,0,0,0.0,11,no_points
27,N HULKENBERG,GER,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,9,0,0,0.0,5,points
27,N HULKENBERG,GER,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,9,0,0,0.0,5,points
31,E OCON,FRA,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,13,0,0,0.0,7,no_points
31,E OCON,FRA,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,13,0,0,0.0,7,no_points
44,L HAMILTON,GBR,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,18,0,0,0.0,18,points
44,L HAMILTON,GBR,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,18,0,0,0.0,18,points
55,C SAINZ,ESP,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,7,2,0,0.0,14,points
55,C SAINZ,ESP,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,7,2,0,0.0,14,points
63,G RUSSELL,GBR,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,8,0,0,0.0,17,points
63,G RUSSELL,GBR,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,8,0,0,0.0,17,points
77,V BOTTAS,FIN,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,10,0,0,0.0,10,no_points
77,V BOTTAS,FIN,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,10,0,0,0.0,10,no_points
81,O PIASTRI,AUS,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,5,0,0,0.0,2,points
81,O PIASTRI,AUS,2024,Sprint,2024-04-20,03:00:00,2024-04-20,03:30:00,08:00:00,5,0,0,0.0,2,points
1,M VERSTAPPEN,NED,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,1,27,2,22.299999999999997,3,winner
1,M VERSTAPPEN,NED,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,1,28,2,22.299999999999997,3,winner
2,L SARGEANT,USA,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,20,0,2,22.9,15,no_points
2,L SARGEANT,USA,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,20,0,2,22.9,15,no_points
3,D RICCIARDO,AUS,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,12,0,1,22.5,9,no_points
3,D RICCIARDO,AUS,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,12,0,1,22.5,9,no_points
4,L NORRIS,GBR,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,4,0,1,22.1,16,top3
4,L NORRIS,GBR,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,4,0,1,22.1,16,top3
10,P GASLY,FRA,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,15,0,3,28.8,20,no_points
10,P GASLY,FRA,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,15,0,3,28.8,20,no_points
11,S PEREZ,MEX,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,2,3,2,22.15,4,top3
11,S PEREZ,MEX,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,2,3,2,22.15,4,top3
14,F ALONSO,ESP,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,3,0,3,22.900000000000002,19,points
14,F ALONSO,ESP,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,3,0,3,22.900000000000002,19,points
16,C LECLERC,MON,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,6,0,1,22.3,13,points
16,C LECLERC,MON,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,6,0,1,22.3,13,points
18,L STROLL,CAN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,11,0,4,43.650000000000006,1,no_points
18,L STROLL,CAN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,11,0,4,43.650000000000006,1,no_points
20,K MAGNUSSEN,DEN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,17,0,2,24.299999999999997,6,no_points
20,K MAGNUSSEN,DEN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,17,0,2,24.299999999999997,6,no_points
22,Y TSUNODA,JPN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,19,0,2,22.700000000000003,12,no_points
22,Y TSUNODA,JPN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,19,0,2,22.700000000000003,12,no_points
23,A ALBON,THA,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,14,0,2,23.4,8,no_points
23,A ALBON,THA,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,14,0,2,23.4,8,no_points
24,G ZHOU,CHN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,16,0,3,24.03333333333333,11,no_points
24,G ZHOU,CHN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,16,0,3,24.03333333333333,11,no_points
27,N HULKENBERG,GER,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,9,0,2,23.15,5,points
27,N HULKENBERG,GER,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,9,0,2,23.15,5,points
31,E OCON,FRA,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,13,0,2,23.15,7,no_points
31,E OCON,FRA,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,13,0,2,23.15,7,no_points
44,L HAMILTON,GBR,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,18,0,2,22.55,18,points
44,L HAMILTON,GBR,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,18,0,2,22.55,18,points
55,C SAINZ,ESP,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,7,2,1,22.6,14,points
55,C SAINZ,ESP,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,7,2,1,22.6,14,points
63,G RUSSELL,GBR,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,8,0,2,22.549999999999997,17,points
63,G RUSSELL,GBR,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,8,0,2,22.549999999999997,17,points
77,V BOTTAS,FIN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,10,0,1,22.9,10,no_points
77,V BOTTAS,FIN,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,10,0,1,22.9,10,no_points
81,O PIASTRI,AUS,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,5,0,2,22.4,2,points
81,O PIASTRI,AUS,2024,Race,2024-04-21,07:00:00,2024-04-21,09:00:00,08:00:00,5,0,2,22.4,2,points
1,M VERSTAPPEN,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,3,36,5,15.48,3,top3
4,L NORRIS,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,1,5,5,15.080000000000002,10,winner
5,G BORTOLETO,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,15,0,5,19.02,11,no_points
6,I HADJAR,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,11,0,0,0.0,13,no_points
7,J DOOHAN,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,14,0,0,0.0,15,no_points
10,P GASLY,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,9,0,5,16.880000000000003,12,no_points
12,A ANTONELLI,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,16,0,5,17.119999999999997,5,points
14,F ALONSO,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,12,0,3,15.566666666666668,17,no_points
16,C LECLERC,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,7,4,5,17.080000000000002,4,points
18,L STROLL,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,13,0,5,16.72,14,points
22,Y TSUNODA,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,5,0,5,16.380000000000003,9,no_points
23,A ALBON,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,6,0,5,16.7,7,points
27,N HULKENBERG,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,17,0,5,17.28,16,points
30,L LAWSON,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,18,0,4,17.45,20,no_points
31,E OCON,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,19,0,5,17.759999999999998,18,no_points
44,L HAMILTON,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,8,1,5,17.02,8,points
55,C SAINZ,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,10,3,0,0.0,6,no_points
63,G RUSSELL,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,4,4,5,15.940000000000001,2,top3
81,O PIASTRI,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,2,2,5,15.819999999999999,1,points
87,O BEARMAN,,2025,Race,2025-03-16,04:00:00,2025-03-16,06:00:00,11:00:00,20,0,5,19.0,19,no_points
1,M VERSTAPPEN,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,1,38,1,24.5,4,winner
4,L NORRIS,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,2,9,1,27.4,1,top3
5,G BORTOLETO,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,7,0,1,26.1,6,points
6,I HADJAR,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,19,0,1,24.3,8,points
10,P GASLY,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,20,0,1,25.0,18,no_points
12,K ANTONELLI,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,6,0,1,24.9,9,points
14,F ALONSO,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,8,0,1,25.1,12,no_points
16,C LECLERC,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,4,4,1,24.2,2,points
18,L STROLL,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,16,0,1,38.4,19,no_points
22,Y TSUNODA,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,9,0,1,24.3,15,no_points
23,A ALBON,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,14,0,1,24.7,10,points
27,N HULKENBERG,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,12,0,0,0.0,11,no_points
30,L LAWSON,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,18,0,1,24.1,16,no_points
31,E OCON,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,15,0,1,30.7,20,no_points
43,F COLAPINTO,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,17,0,1,24.9,14,no_points
44,L HAMILTON,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,10,1,1,23.9,7,points
55,C SAINZ,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,13,3,1,24.6,13,no_points
63,G RUSSELL,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,5,5,1,25.0,5,points
81,O PIASTRI,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,3,12,1,23.6,3,top3
87,O BEARMAN,,2025,Race,2025-09-07,13:00:00,2025-09-07,15:00:00,02:00:00,11,0,1,25.3,17,no_points
1,M VERSTAPPEN,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,3,38,2,18.45,5,top3
4,L NORRIS,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,2,9,2,21.3,1,no_points
5,G BORTOLETO,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,13,0,2,17.65,13,no_points
6,I HADJAR,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,4,0,2,17.95,9,top3
10,P GASLY,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,14,0,1,19.2,19,no_points
12,K ANTONELLI,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,11,0,3,18.666666666666668,17,no_points
14,F ALONSO,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,10,0,2,17.65,10,points
16,C LECLERC,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,6,4,2,17.0,6,no_points
18,L STROLL,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,19,0,2,17.5,8,points
22,Y TSUNODA,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,12,0,2,18.200000000000003,12,points
23,A ALBON,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,15,0,2,18.700000000000003,7,points
27,N HULKENBERG,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,17,0,2,17.75,16,no_points
30,L LAWSON,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,8,0,3,19.400000000000002,11,no_points
31,E OCON,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,18,0,1,18.2,18,points
43,F COLAPINTO,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,16,0,3,17.8,20,no_points
44,L HAMILTON,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,7,1,0,0.0,14,no_points
55,C SAINZ,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,9,3,4,23.825,4,no_points
63,G RUSSELL,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,5,5,2,18.05,3,points
81,O PIASTRI,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,1,11,2,17.9,2,winner
87,O BEARMAN,,2025,Race,2025-08-31,13:00:00,2025-08-31,15:00:00,02:00:00,20,0,1,18.6,15,points
1,M VERSTAPPEN,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,8,38,2,21.299999999999997,12,points
4,L NORRIS,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,3,8,1,20.9,2,winner
5,G BORTOLETO,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,7,0,1,21.7,9,points
6,I HADJAR,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,10,0,1,21.0,20,no_points
10,P GASLY,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,16,0,1,21.6,18,no_points
12,K ANTONELLI,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,15,0,1,22.3,5,points
14,F ALONSO,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,5,0,1,22.2,6,points
16,C LECLERC,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,1,4,2,21.1,3,points
18,L STROLL,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,6,0,1,21.4,7,points
22,Y TSUNODA,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,20,0,2,21.35,19,no_points
23,A ALBON,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,19,0,2,22.0,16,no_points
27,N HULKENBERG,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,18,0,2,25.1,10,no_points
30,L LAWSON,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,9,0,1,22.1,14,points
31,E OCON,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,17,0,1,22.4,17,no_points
43,F COLAPINTO,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,14,0,2,28.2,13,no_points
44,L HAMILTON,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,12,1,1,21.1,4,no_points
55,C SAINZ,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,13,3,2,21.5,15,no_points
63,G RUSSELL,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,4,5,2,21.549999999999997,8,top3
81,O PIASTRI,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,2,11,2,21.0,1,top3
87,O BEARMAN,,2025,Race,2025-08-03,13:00:00,2025-08-03,15:00:00,02:00:00,11,0,1,21.7,11,no_points
1,M VERSTAPPEN,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,4,38,0,0.0,2,points
1,M VERSTAPPEN,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,4,38,0,0.0,2,points
4,L NORRIS,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,1,8,0,0.0,3,top3
4,L NORRIS,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,1,8,0,0.0,3,top3
5,G BORTOLETO,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,10,0,0,0.0,13,points
5,G BORTOLETO,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,10,0,0,0.0,13,points
6,I HADJAR,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,8,0,0,0.0,10,no_points
6,I HADJAR,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,8,0,0,0.0,10,no_points
10,P GASLY,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,13,0,0,0.0,17,points
10,P GASLY,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,13,0,0,0.0,17,points
12,K ANTONELLI,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,19,0,0,0.0,6,no_points
12,K ANTONELLI,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,19,0,0,0.0,6,no_points
14,F ALONSO,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,20,0,0,0.0,9,no_points
14,F ALONSO,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,20,0,0,0.0,9,no_points
16,C LECLERC,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,3,4,0,0.0,5,top3
16,C LECLERC,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,3,4,0,0.0,5,top3
18,L STROLL,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,16,0,0,0.0,8,no_points
18,L STROLL,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,16,0,0,0.0,8,no_points
22,Y TSUNODA,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,7,0,0,0.0,18,no_points
22,Y TSUNODA,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,7,0,0,0.0,18,no_points
23,A ALBON,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,5,0,0,0.0,12,points
23,A ALBON,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,5,0,0,0.0,12,points
27,N HULKENBERG,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,14,0,0,0.0,14,no_points
27,N HULKENBERG,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,14,0,0,0.0,14,no_points
30,L LAWSON,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,9,0,0,0.0,15,points
30,L LAWSON,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,9,0,0,0.0,15,points
31,E OCON,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,11,0,0,0.0,16,no_points
31,E OCON,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,11,0,0,0.0,16,no_points
43,F COLAPINTO,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,15,0,0,0.0,19,no_points
43,F COLAPINTO,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,15,0,0,0.0,19,no_points
44,L HAMILTON,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,18,1,0,0.0,7,points
44,L HAMILTON,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,18,1,0,0.0,7,points
55,C SAINZ,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,17,3,0,0.0,11,no_points
55,C SAINZ,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,17,3,0,0.0,11,no_points
63,G RUSSELL,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,6,5,0,0.0,4,points
63,G RUSSELL,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,6,5,0,0.0,4,points
81,O PIASTRI,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,2,9,0,0.0,1,winner
81,O PIASTRI,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,2,10,0,0.0,1,winner
87,O BEARMAN,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,12,0,0,0.0,20,no_points
87,O BEARMAN,,2025,Sprint,2025-07-26,10:00:00,2025-07-26,11:00:00,02:00:00,12,0,0,0.0,20,no_points
1,M VERSTAPPEN,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,4,38,1,25.9,2,points
1,M VERSTAPPEN,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,4,38,1,25.9,2,points
4,L NORRIS,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,1,8,1,24.3,3,top3
4,L NORRIS,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,1,8,1,24.3,3,top3
5,G BORTOLETO,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,10,0,1,23.2,13,points
5,G BORTOLETO,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,10,0,1,23.2,13,points
6,I HADJAR,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,8,0,2,23.4,10,no_points
6,I HADJAR,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,8,0,2,23.4,10,no_points
10,P GASLY,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,13,0,1,26.8,17,points
10,P GASLY,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,13,0,1,26.8,17,points
12,K ANTONELLI,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,19,0,2,23.3,6,no_points
12,K ANTONELLI,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,19,0,2,23.3,6,no_points
14,F ALONSO,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,20,0,2,23.5,9,no_points
14,F ALONSO,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,20,0,2,23.5,9,no_points
16,C LECLERC,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,3,4,1,23.8,5,top3
16,C LECLERC,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,3,4,1,23.8,5,top3
18,L STROLL,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,16,0,1,23.7,8,no_points
18,L STROLL,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,16,0,1,23.7,8,no_points
22,Y TSUNODA,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,7,0,1,23.3,18,no_points
22,Y TSUNODA,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,7,0,1,23.3,18,no_points
23,A ALBON,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,5,0,1,24.0,12,points
23,A ALBON,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,5,0,1,24.0,12,points
27,N HULKENBERG,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,14,0,2,23.65,14,no_points
27,N HULKENBERG,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,14,0,2,23.65,14,no_points
30,L LAWSON,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,9,0,1,23.2,15,points
30,L LAWSON,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,9,0,1,23.2,15,points
31,E OCON,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,11,0,1,23.8,16,no_points
31,E OCON,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,11,0,1,23.8,16,no_points
43,F COLAPINTO,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,15,0,2,23.5,19,no_points
43,F COLAPINTO,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,15,0,2,23.5,19,no_points
44,L HAMILTON,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,18,1,1,23.2,7,points
44,L HAMILTON,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,18,1,1,23.2,7,points
55,C SAINZ,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,17,3,2,25.6,11,no_points
55,C SAINZ,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,17,3,2,25.6,11,no_points
